date,open,high,low,close,volume,oi,iv,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_diff,RSI,BB_middle,BB_std,BB_upper,BB_lower,BB_width,ROC,volume_sma,volume_ratio,price_change,price_change_pct,high_low_diff,daily_return,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_7,volume_lag_7,next_day_return,next_day_return_pct,signal,target
2025-02-04,23495.7,23756.35,23427.25,23707.7,66273225,120600,13.654776143209691,23478.9,23267.05,23264.722499999996,23782.819000000003,23360.69798653794,23442.95358217221,-82.25559563426941,-169.88923028476788,87.63363465049846,57.537486800422414,23264.722499999996,215.11046395731674,23694.94342791463,22834.501572085363,860.4418558292673,2.357118956900928,954317097.5,0.06944570643616704,212.0,0.9022927599518209,329.09999999999854,1.489745159398459,23359.7,38311575.0,23495.3,61346025.0,23533.85,39612450.0,23176.2,2747588525.0,22816.85,1759175775.0,-20.950000000000728,-0.0883679142219647,HOLD,1.0
2025-02-05,23768.1,23797.55,23684.8,23686.75,31195425,4410750,12.96599621499564,23556.659999999996,23314.095,23271.2,23779.084000000003,23410.859834762872,23461.012576085377,-50.15274132250488,-145.94193249231526,95.78919116981038,60.79214548700216,23271.2,226.0534036810202,23723.30680736204,22819.09319263796,904.2136147240817,2.0263780188919025,954141687.5,0.0326947511136809,-81.34999999999854,-0.34226547347073827,112.75,-0.0883679142219651,23707.7,66273225.0,23359.7,38311575.0,23495.3,61346025.0,23297.95,9352079425.0,22976.3,2013054825.0,-58.70000000000073,-0.24781787286141294,HOLD,1.0
2025-02-06,23723.65,23731.6,23562.1,23628.05,33916050,1800975,13.510773277310197,23575.5,23367.864999999998,23280.734999999997,23766.629,23444.27370633781,23473.385718597572,-29.112012259760377,-122.57594844580429,93.46393618604391,56.71900253982914,23280.734999999997,237.17864247725475,23755.092284954506,22806.377715045488,948.7145699090179,2.3286784305997994,953094416.25,0.03558519431206457,-95.60000000000218,-0.40297340417685384,169.5,-0.2478178728614111,23686.75,31195425.0,23707.7,66273225.0,23359.7,38311575.0,23533.85,39612450.0,23176.2,2747588525.0,-64.89999999999782,-0.274673534210389,HOLD,1.0
2025-02-07,23610.4,23687.0,23449.25,23563.15,61740600,1351575,12.769005620668365,23589.07,23442.495,23304.457499999997,23754.033000000003,23462.562366901228,23480.034924627384,-17.472557726156083,-101.55527030187466,84.08271257571857,63.103678586107755,23304.457499999997,240.662037696317,23785.78157539263,22823.133424607364,962.6481507852659,3.270828357113287,953161528.75,0.06477454045062873,-47.25,-0.2001236743130146,237.75,-0.2746735342103901,23628.05,33916050.0,23686.75,31195425.0,23707.7,66273225.0,23495.3,61346025.0,23297.95,9352079425.0,-187.10000000000218,-0.7940364509838548,SELL,0.0
2025-02-10,23477.85,23497.4,23318.85,23376.05,42261450,4187625,13.86107483154796,23592.34,23482.47,23312.9175,23736.007,23449.252771993346,23472.332337617947,-23.079565624600946,-85.86012936641991,62.780563741818966,55.291880679573275,23312.9175,240.0233476992921,23792.964195398585,22832.870804601414,960.0933907971703,1.7398362660654674,951062683.75,0.04443603005573186,-101.79999999999927,-0.43360018059574995,178.5500000000029,-0.7940364509838593,23563.15,61740600.0,23628.05,33916050.0,23686.75,31195425.0,23359.7,38311575.0,23533.85,39612450.0,-305.5499999999993,-1.307107060431507,SELL,0.0
2025-02-11,23347.45,23358.9,22988.65,23070.5,75627000,202575,14.064567735203454,23464.9,23471.9,23305.0375,23718.268000000004,23390.9831147636,23442.566979275878,-51.583864512278524,-79.00487639559164,27.421011883313113,46.79673081993147,23305.0375,245.47947597505086,23795.9964519501,22814.078548049896,981.9179039002047,-0.45607131453819316,952843813.75,0.07936977593669138,-276.9500000000007,-1.18621091382571,370.25,-1.3071070604315116,23376.05,42261450.0,23563.15,61740600.0,23628.05,33916050.0,23707.7,66273225.0,23495.3,61346025.0,-12.700000000000728,-0.05504865520903633,HOLD,1.0
2025-02-12,23042.9,23136.0,22811.95,23057.8,90122250,5675475,14.43034095671308,23339.11,23447.885000000002,23290.3875,23696.950999999997,23339.724174030736,23414.06572155174,-74.34154752100221,-78.07221062067376,3.7306630996715455,49.24741624471112,23290.3875,251.27915011572276,23792.945800231446,22787.829199768556,1005.1166004628903,-1.0307773859931944,955025986.25,0.0943662803918808,14.899999999997817,0.06466200000866998,324.0499999999993,-0.05504865520903346,23070.5,75627000.0,23376.05,42261450.0,23563.15,61740600.0,23686.75,31195425.0,23359.7,38311575.0,-38.39999999999782,-0.16653800449304712,HOLD,1.0
2025-02-13,23097.3,23234.1,23001.0,23019.4,74085825,3756225,13.734382005142349,23217.379999999997,23396.44,23281.2025,23671.834,23290.443531872163,23384.831223659017,-94.3876917868547,-81.33530685390996,-13.052384932944747,55.25435160445156,23281.2025,257.90765864576946,23797.017817291537,22765.387182708462,1031.6306345830744,-2.186000165718729,954632777.5,0.0776066218824128,-77.89999999999782,-0.3372688582648094,233.09999999999854,-0.16653800449304423,23057.8,90122250.0,23070.5,75627000.0,23376.05,42261450.0,23628.05,33916050.0,23707.7,66273225.0,-122.15000000000146,-0.5306393737456295,SELL,0.0
2025-02-14,23113.95,23126.3,22777.25,22897.25,114854925,12000,14.213044952147674,23084.2,23336.635000000002,23259.2125,23635.748000000003,23229.952219276445,23348.71409598057,-118.761876704124,-88.82062082395277,-29.94125588017124,47.908896119355624,23259.2125,271.297101113065,23801.80670222613,22716.61829777387,1085.1884044522594,-2.5454026975607857,956799810.0,0.12004070632079243,-216.70000000000073,-0.9375290679438206,349.0499999999993,-0.5306393737456339,23019.4,74085825.0,23057.8,90122250.0,23070.5,75627000.0,23563.15,61740600.0,23686.75,31195425.0,66.25,0.2893360556398694,HOLD,1.0
2025-02-17,22753.55,22972.1,22736.6,22963.5,112756950,152250,15.764917304482116,23001.690000000002,23297.015,23254.735,23601.638000000003,23188.959570156992,23320.179718500527,-131.22014834353467,-97.30052632786916,-33.91962201566551,43.945345858240785,23254.735,275.5837985555389,23805.90259711108,22703.567402888923,1102.3351942221561,-1.6960834257289295,953113290.0,0.11830382723967683,209.95000000000073,0.9227131590455148,235.5,0.2893360556398772,22897.25,114854925.0,23019.4,74085825.0,23057.8,90122250.0,23376.05,42261450.0,23628.05,33916050.0,-40.349999999998545,-0.17571363250374963,HOLD,1.0
2025-02-18,22956.1,22968.7,22802.25,22923.15,122841075,190725,15.533765742534069,22972.22,23218.559999999998,23242.805,23567.586,23148.06579013284,23290.77010972271,-142.70431958986956,-106.38128498026924,-36.32303460960031,38.81260820249536,23242.805,284.83033495488144,23812.46566990976,22673.14433009024,1139.321339819522,-3.309262391543673,949590836.25,0.1293621108277623,-32.94999999999709,-0.14353483387856428,166.45000000000073,-0.17571363250374894,22963.5,112756950.0,22897.25,114854925.0,23019.4,74085825.0,23070.5,75627000.0,23563.15,61740600.0,-8.75,-0.03817101925346211,HOLD,1.0
2025-02-19,22828.55,23049.1,22823.35,22914.4,204602250,320250,14.555916959727298,22943.54,23141.325,23227.71,23533.464000000004,23112.11720703548,23262.89084233584,-150.77363530036018,-115.25975504428743,-35.51388025607275,28.60941330847065,23227.71,294.15608307582136,23816.02216615164,22639.397833848358,1176.6243323032832,-3.2606837155793786,947087626.25,0.21603307268422883,85.85000000000218,0.37606418278866677,225.75,-0.038171019253463445,22923.15,122841075.0,22963.5,112756950.0,22897.25,114854925.0,23057.8,90122250.0,23376.05,42261450.0,-8.150000000001455,-0.035567154278538626,HOLD,1.0
2025-02-20,22860.6,22919.3,22823.9,22906.25,274774425,2564850,13.371710513686704,22920.910000000003,23069.145,23218.504999999997,23498.999000000003,23080.445329030023,23236.473002162817,-156.027673132794,-123.41333866198875,-32.61433447080526,29.2229550985856,23218.504999999997,301.47028696214085,23821.44557392428,22615.564426075714,1205.881147848566,-3.054843713298386,865811002.5,0.3173607452510977,45.650000000001455,0.19968854710725642,95.39999999999782,-0.035567154278537405,22914.4,204602250.0,22923.15,122841075.0,22963.5,112756950.0,23019.4,74085825.0,23070.5,75627000.0,-141.90000000000146,-0.6194815825375234,SELL,0.0
2025-02-21,22885.7,22919.5,22723.7,22764.35,2140064400,72375,13.203720824257427,22894.33,22989.265000000003,23215.88,23463.496,23031.81527841002,23201.500927928533,-169.68564951851295,-132.6678008332936,-37.01784868521935,29.09365452821571,23215.88,305.3552337679126,23826.590467535825,22605.169532464177,1221.4209350716483,-3.3900391076744953,884855433.75,2.418546938148358,-121.35000000000218,-0.5302437766815181,195.79999999999927,-0.6194815825375288,22906.25,274774425.0,22914.4,204602250.0,22923.15,122841075.0,22897.25,114854925.0,23057.8,90122250.0,-215.5,-0.9466556260117245,SELL,0.0
2025-02-24,22665.3,22665.3,22523.05,22548.85,2455756875,492150,13.389463453898372,22811.4,22906.545,23194.5075,23418.847,22957.5129278854,23153.156414748642,-195.6434868632423,-145.26293803928334,-50.38054882395895,5.130290006582243,23194.5075,336.3886635531696,23867.284827106338,22521.73017289366,1345.5546542126758,-3.5386645733560664,906990536.25,2.7075882016955277,-116.45000000000073,-0.5137809779707337,142.25,-0.9466556260117276,22764.35,2140064400.0,22906.25,274774425.0,22914.4,204602250.0,22963.5,112756950.0,23019.4,74085825.0,-22.549999999999272,-0.10000510003835793,HOLD,1.0
2025-02-25,22560.45,22621.9,22521.4,22526.3,2472835275,224250,10.494815193773237,22732.03,22852.125,23162.0125,23376.408000000003,22891.17247744149,23106.722606248743,-215.5501288072519,-159.32037619287706,-56.22975261437483,5.123941374376429,23162.0125,368.14162923746204,23898.295758474924,22425.729241525078,1472.5665169498461,-2.358856548405976,893252873.75,2.7683485244426844,-34.150000000001455,-0.15137109410495558,100.5,-0.10000510003835839,22548.85,2455756875.0,22764.35,2140064400.0,22906.25,274774425.0,22923.15,122841075.0,22897.25,114854925.0,-15.450000000000728,-0.06858649667278127,HOLD,1.0
2025-02-27,22584.6,22595.25,22510.85,22510.85,6696760125,5465250,26.887399997578203,22651.32,22797.43,23122.6575,23340.237999999998,22832.661327065878,23062.58389467476,-229.92256760888267,-173.44081447607817,-56.4817531328045,5.3012723053532795,23122.6575,394.0073604291531,23910.67222085831,22334.642779141694,1576.029441716615,-2.3720823322259745,760486908.75,8.80588481925002,-73.75,-0.32654994996590603,84.40000000000146,-0.06858649667278449,22526.3,2472835275.0,22548.85,2455756875.0,22764.35,2140064400.0,22914.4,204602250.0,22963.5,112756950.0,-383.4499999999971,-1.7034008045009277,SELL,0.0
2025-02-28,22348.45,22348.45,22107.3,22127.4,60434025,42225,13.129313970716607,22495.55,22708.230000000003,23052.335,23298.492000000002,22724.15958444036,22993.31101358774,-269.15142914737953,-192.58293741033845,-76.56849173704109,4.224454009245974,23052.335,439.6258780575504,23931.5867561151,22173.0832438849,1758.5035122301997,-3.8749923977167082,761527987.5,0.07935890209156626,-221.04999999999927,-0.989106627081517,241.15000000000146,-1.703400804500932,22510.85,6696760125.0,22526.3,2472835275.0,22548.85,2455756875.0,22906.25,274774425.0,22923.15,122841075.0,15.75,0.07117871959651834,HOLD,1.0
2025-03-03,22219.35,22253.75,22006.25,22143.15,49719600,735750,13.55388577153071,22371.31,22632.82,22984.7275,23262.116,22634.77349452646,22930.336123692352,-295.56262916589185,-213.17887576144915,-82.3837534044427,5.870141026558812,22984.7275,470.784967808498,23926.297435616998,22043.157564383004,1883.1398712339942,-3.293408597102266,760946666.25,0.06533913900302865,-76.19999999999709,-0.3429443255540648,247.5,0.07117871959652078,22127.4,60434025.0,22510.85,6696760125.0,22526.3,2472835275.0,22764.35,2140064400.0,22914.4,204602250.0,-62.85000000000218,-0.2838349557312405,HOLD,1.0
2025-03-04,21985.55,22104.05,21968.45,22080.3,37801050,842100,13.26129068934119,22277.6,22544.5,22920.7575,23231.095,22549.469879983928,22867.370484900326,-317.90060491639815,-234.12322159243897,-83.77738332395919,7.104487957026507,22920.7575,502.9739315926965,23926.705363185392,21914.809636814607,2011.8957263707853,-3.846103599190022,760921140.0,0.04967801262559219,94.75,0.4309648837531924,135.59999999999854,-0.2838349557312436,22143.15,49719600.0,22127.4,60434025.0,22510.85,6696760125.0,22548.85,2455756875.0,22906.25,274774425.0,266.3500000000022,1.2062789001961123,BUY,2.0
2025-03-05,22132.0,22391.5,22125.85,22346.65,120328200,1166700,12.92588769067141,22241.670000000002,22486.85,22852.705,23203.084,22518.266821524863,22828.79859712993,-310.5317756050681,-249.40493239496482,-61.12684321010329,24.7434030614058,22852.705,482.55737643579874,23817.8197528716,21887.590247128403,1930.2295057431984,-2.5149248685281034,763623888.75,0.15757521703121286,214.65000000000146,0.9698626423278577,265.65000000000146,1.2062789001961116,22080.3,37801050.0,22143.15,49719600.0,22127.4,60434025.0,22526.3,2472835275.0,22764.35,2140064400.0,182.54999999999927,0.8169009672590714,BUY,2.0
2025-03-06,22451.95,22552.4,22253.25,22529.2,72593175,86400,12.857573287454771,22245.34,22448.329999999998,22794.827500000003,23179.060999999998,22519.948848982574,22806.606108453638,-286.6572594710633,-256.8553978101845,-29.801861660878785,34.20747422680414,22794.827500000003,445.2319993922963,23685.291498784594,21904.36350121541,1780.9279975691825,-1.6810389973117372,765693776.25,0.09480705897274819,77.25,0.34406810989691317,299.15000000000146,0.8169009672590821,22346.65,120328200.0,22080.3,37801050.0,22143.15,49719600.0,22510.85,6696760125.0,22548.85,2455756875.0,7.75,0.03439980114695595,HOLD,1.0
2025-03-07,22479.95,22630.0,22476.75,22536.95,58749075,144975,12.651213921654726,22327.25,22411.4,22740.2725,23153.151,22522.56441067756,22786.631581901518,-264.0671712239564,-258.2977524929389,-5.769418731017481,37.468697829716234,22740.2725,402.5651462397976,23545.402792479596,21935.142207520403,1610.2605849591928,-1.6122237380627527,766935427.5,0.07660237471556887,57.0,0.25355928282758633,153.25,0.03439980114694485,22529.2,72593175.0,22346.65,120328200.0,22080.3,37801050.0,22127.4,60434025.0,22526.3,2472835275.0,-95.85000000000218,-0.4253015603264958,HOLD,1.0
2025-03-10,22560.9,22674.7,22436.55,22441.1,56971125,1672350,12.95382736407843,22386.84,22379.075,22684.170000000002,23128.8,22510.031424419474,22761.036649908812,-251.00522548933805,-256.8392470922187,5.834021602880682,32.19738276990185,22684.170000000002,357.51645063359774,23399.2029012672,21969.137098732805,1430.0658025343946,-1.419983439017587,766696953.75,0.074307227544531,-119.80000000000291,-0.5310071849970653,238.15000000000146,-0.42530156032649646,22536.95,58749075.0,22529.2,72593175.0,22346.65,120328200.0,22143.15,49719600.0,22510.85,6696760125.0,79.40000000000146,0.35381509819038043,HOLD,1.0
2025-03-11,22344.4,22520.5,22319.1,22520.5,60499950,307950,13.477604242117376,22474.879999999997,22376.24,22641.3925,23105.85,22511.641974508788,22743.21912028594,-231.5771457771516,-251.78682682920532,20.209681052053725,36.63402489626558,22641.3925,319.5419321280344,23280.476364256072,22002.30863574393,1278.1677285121405,-0.12572703264245647,767608878.75,0.07881611543957144,176.09999999999854,0.7881169331017996,201.40000000000146,0.3538150981903909,22441.1,56971125.0,22536.95,58749075.0,22529.2,72593175.0,22080.3,37801050.0,22127.4,60434025.0,-52.0,-0.23090073488599275,HOLD,1.0
2025-03-12,22545.9,22567.6,22337.55,22468.5,78286350,169200,12.949233928721648,22499.25,22370.46,22611.292500000003,23080.046000000002,22505.00474766128,22722.869555820314,-217.8648081590327,-245.00242309517083,27.137614936138135,35.61148757663764,22611.292500000003,305.0170186256394,23221.326537251283,22001.258462748723,1220.0680745025602,-0.25658896489880395,767741846.25,0.10196962739804545,-77.40000000000146,-0.3432996686759076,230.04999999999927,-0.23090073488599705,22520.5,60499950.0,22441.1,56971125.0,22536.95,58749075.0,22346.65,120328200.0,22143.15,49719600.0,-85.20000000000073,-0.37919754322718796,HOLD,1.0
2025-03-13,22503.65,22555.6,22380.1,22383.3,78453150,2648850,12.01693067671315,22470.07,22357.705,22577.5675,23044.353,22486.280940328776,22697.71625538918,-211.4353150604038,-238.28900148821742,26.853686427813614,33.924564261781114,22577.5675,289.9670009695447,23157.501501939092,21997.63349806091,1159.8680038781822,-0.5666156542289574,767158391.25,0.10226460519081235,-120.35000000000218,-0.5348021320985804,175.5,-0.37919754322718324,22468.5,78286350.0,22520.5,60499950.0,22441.1,56971125.0,22529.2,72593175.0,22080.3,37801050.0,131.95000000000073,0.5895019947907625,BUY,2.0
2025-03-17,22480.3,22575.5,22445.45,22515.25,128867250,2255800,12.93231736789108,22465.73,22396.489999999998,22552.36,23014.855,22490.737718739736,22684.20023647146,-193.4625177317248,-229.32370473691893,35.861187005194125,42.295558579735314,22552.36,270.8170408809861,23093.99408176197,22010.72591823803,1083.2681635239423,1.752804215587907,769897462.5,0.16738235450412334,34.95000000000073,0.15546945547880023,130.04999999999927,0.5895019947907532,22383.3,78453150.0,22468.5,78286350.0,22520.5,60499950.0,22536.95,58749075.0,22346.65,120328200.0,333.5,1.4812182853843507,BUY,2.0
2025-03-18,22613.25,22855.8,22608.45,22848.75,210431175,5992350,12.8342598143692,22547.260000000002,22467.05,22549.935,22999.237999999998,22545.816531241315,22696.389107843945,-150.57257660262985,-213.57347911006113,63.00090250743128,58.64464429839734,22549.935,267.7661814363555,23085.46736287271,22014.402637127292,1071.0647257454184,3.186538500619824,774676275.0,0.271637562412764,235.5,1.0414248283639018,247.34999999999854,1.4812182853843447,22515.25,128867250.0,22383.3,78453150.0,22468.5,78286350.0,22441.1,56971125.0,22529.2,72593175.0,63.04999999999927,0.2759450735817026,HOLD,1.0
2025-03-19,22841.45,22937.1,22811.85,22911.8,217660950,472275,12.60410149892815,22625.52,22550.2,22547.35,22983.582000000002,22602.121680281114,22712.345470225875,-110.22378994476094,-192.90354127700112,82.67975133224019,60.85854318066585,22547.35,263.7834493630129,23074.916898726024,22019.783101273973,1055.1337974520502,3.7658002835106412,779921475.0,0.279080595902299,70.34999999999854,0.3079927062423732,125.25,0.27594507358170706,22848.75,210431175.0,22515.25,128867250.0,22383.3,78453150.0,22520.5,60499950.0,22536.95,58749075.0,253.90000000000146,1.1081626061680072,BUY,2.0
2025-03-20,23007.85,23213.6,22975.4,23165.7,612075375,1384275,11.34787692017202,22764.96,22632.105,22559.4775,22973.392000000003,22688.826037160943,22745.92728724618,-57.10125008523755,-165.74308303864842,108.64183295341087,66.26108117503911,22559.4775,286.5623852693698,23132.60227053874,21986.35272946126,1146.249541077479,3.665202614262089,804383190.0,0.7609251195316501,157.85000000000218,0.686070189087647,238.1999999999971,1.1081626061680172,22911.8,217660950.0,22848.75,210431175.0,22515.25,128867250.0,22468.5,78286350.0,22441.1,56971125.0,189.95000000000073,0.8199622718070282,BUY,2.0
2025-03-21,23156.2,23400.2,23156.2,23355.65,3217648650,417300,11.032682140561208,22959.43,22714.75,22581.54,22969.360999999997,22791.414339136183,22791.09193263535,0.32240650083258515,-132.52998513075224,132.85239163158482,83.742204884481,22581.54,329.1478313686615,23239.835662737325,21923.244337262677,1316.5913254746483,3.6683504074711957,955035510.0,3.3691403265204243,199.45000000000073,0.8613243969217779,244.0,0.8199622718070287,23165.7,612075375.0,22911.8,217660950.0,22848.75,210431175.0,22383.3,78453150.0,22520.5,60499950.0,318.5,1.3636957224483155,BUY,2.0
2025-03-24,23489.0,23704.25,23439.65,23674.15,3050199375,9047325,16.16573851959701,23191.21,22828.469999999998,22619.935,22974.097,22927.219825422926,22856.50364132903,70.71618409389703,-91.88075128582238,162.5969353797194,86.06086301111722,22619.935,405.05386974413,23430.04273948826,21809.82726051174,1620.215478976519,5.045935674525615,1093806757.5,2.788609006193674,185.15000000000146,0.7882413044403825,264.59999999999854,1.3636957224483215,23355.65,3217648650.0,23165.7,612075375.0,22911.8,217660950.0,22515.25,128867250.0,22468.5,78286350.0,-68.20000000000073,-0.2880779246562209,HOLD,1.0
2025-03-25,23762.75,23865.65,23605.95,23605.95,3257870400,12276975,17.231536522438994,23342.65,22944.954999999998,22662.015,22984.442000000003,23031.63985228094,22912.018186415768,119.62166586517196,-49.58026785562352,169.20193372079547,85.84451283979031,22662.015,460.7350803192676,23583.485160638535,21740.544839361464,1842.9403212770703,5.190699208149343,1149697057.5,2.833677253279393,-156.79999999999927,-0.6598562876771387,259.7000000000007,-0.28807792465621596,23674.15,3050199375.0,23355.65,3217648650.0,23165.7,612075375.0,22848.75,210431175.0,22383.3,78453150.0,-141.65000000000146,-0.6000605779475151,SELL,0.0
2025-03-26,23685.85,23726.3,23457.95,23464.3,5627786100,194850,17.468265571797687,23453.15,23039.335,22707.7875,22989.591,23098.202951930027,22952.92795038497,145.27500154505833,-10.609213975487151,155.88421552054547,77.89313434325771,22707.7875,493.2284588288132,23694.244417657625,21721.330582342373,1972.913835315252,4.190848338180765,1308298518.75,4.301607025724533,-221.54999999999927,-0.9353685850412768,268.34999999999854,-0.6000605779475143,23605.95,3257870400.0,23674.15,3050199375.0,23355.65,3217648650.0,22911.8,217660950.0,22515.25,128867250.0,136.75,0.5828002540028896,BUY,2.0
2025-03-27,23452.7,23620.15,23440.8,23601.05,10452345000,6713550,31.64441130261348,23540.22,23152.59,22761.525,22997.05,23175.564036248485,23000.936991097195,174.62704515129008,26.438037849868294,148.18900730142178,77.37593543278916,22761.525,529.6194136258962,23820.763827251794,21702.28617274821,2118.4776545035857,5.040612412933659,1707274005.0,6.122242223210093,148.34999999999854,0.6325497703889041,179.35000000000218,0.5828002540028798,23464.3,5627786100.0,23605.95,3257870400.0,23674.15,3050199375.0,23165.7,612075375.0,22848.75,210431175.0,-105.89999999999782,-0.44870884981811326,HOLD,1.0
2025-03-28,23590.95,23643.35,23455.8,23495.15,3295125,60075,11.973544715643728,23568.120000000003,23263.775,22810.739999999998,22999.937,23224.731107594875,23037.545362127035,187.1857454678393,58.587579373462496,128.5981660943768,73.3047961863994,22810.739999999998,550.4239085516086,23911.587817103216,21709.89218289678,2201.695634206437,4.967319385434687,1372600755.0,0.0024006434412896707,-95.79999999999927,-0.40608792778586394,187.54999999999927,-0.44870884981811354,23601.05,10452345000.0,23464.3,5627786100.0,23605.95,3257870400.0,23355.65,3217648650.0,22911.8,217660950.0,-315.4500000000007,-1.342617518934762,SELL,0.0
2025-04-01,23417.3,23559.5,23138.65,23179.7,5272575,30975,12.967263654162553,23469.23,23330.22,22863.355000000003,22999.468999999997,23217.803244887968,23048.075335302812,169.72790958515543,80.81564541580109,88.91226416935434,66.23011338665731,22863.355000000003,531.6396813285543,23926.63436265711,21800.075637342896,2126.558725314215,2.951110913714041,1369842682.5,0.0038490368765392883,-237.59999999999854,-1.0146344796368434,420.84999999999854,-1.3426175189347633,23495.15,3295125.0,23601.05,10452345000.0,23464.3,5627786100.0,23674.15,3050199375.0,23165.7,612075375.0,151.09999999999854,0.6518634839967667,BUY,2.0
2025-04-02,23204.35,23345.5,23173.35,23330.8,2813625,102525,13.014575610066707,23414.2,23378.425,22922.7375,22999.343999999997,23235.18736105905,23069.01790305816,166.16945800088797,97.88640793281846,68.28305006806951,67.26172723786797,22922.7375,512.9613827864963,23948.66026557299,21896.814734427007,2051.845531145984,2.109743421412547,1367497383.75,0.0020574993659471415,126.45000000000073,0.544940927024462,172.15000000000146,0.651863483996773,23179.7,5272575.0,23495.15,3295125.0,23601.05,10452345000.0,23605.95,3257870400.0,23355.65,3217648650.0,-89.20000000000073,-0.3823272240986195,HOLD,1.0
2025-04-03,23192.2,23303.15,23192.2,23241.6,2653500,120000,12.936636548777802,23369.659999999996,23411.405000000002,22980.802499999998,23003.115,23236.173920896115,23081.801762090887,154.37215880522854,109.18355810730048,45.18860069792805,66.2123054984691,22980.802499999998,477.05233588947544,23934.90717177895,22026.697828221048,1908.2093435579009,1.4394329559440957,1365740006.25,0.0019429027398017616,49.39999999999782,0.21300264744180292,110.95000000000073,-0.38232722409862196,23330.8,2813625.0,23179.7,5272575.0,23495.15,3295125.0,23464.3,5627786100.0,23674.15,3050199375.0,-329.5499999999993,-1.4179316398182538,SELL,0.0
2025-04-04,23124.2,23134.35,22861.5,22912.05,8434200,100275,13.119969131256951,23231.86,23386.04,23009.072500000002,22998.120999999996,23186.308702296712,23069.227557491562,117.08114480514996,110.76307544687037,6.318069358279587,60.05744393509976,23009.072500000002,453.6746659153401,23916.42183183068,22101.723168169323,1814.6986636613583,-1.0949377743819588,1360145306.25,0.006200955119459686,-212.15000000000146,-0.9174371437714666,272.84999999999854,-1.4179316398182484,23241.6,2653500.0,23330.8,2813625.0,23179.7,5272575.0,23601.05,10452345000.0,23605.95,3257870400.0,-674.0499999999993,-2.9419017503889844,SELL,0.0
2025-04-07,22026.6,22242.95,21816.9,22238.0,9470025,72975,23.385899347368422,22980.43,23274.275,22994.5125,22978.555,23040.415055789526,23007.65514582552,32.75990996400651,95.16244235029761,-62.4025323862911,45.628005992273124,22994.5125,474.0990713350571,23942.710642670114,22046.314357329888,1896.3962853402263,-4.785351724315108,1356989148.75,0.006978703557595416,211.40000000000146,0.959748667520187,426.0499999999993,-2.9419017503889866,22912.05,8434200.0,23241.6,2653500.0,23330.8,2813625.0,23495.15,3295125.0,23464.3,5627786100.0,309.2000000000007,1.3904128069070991,BUY,2.0
2025-04-08,22548.65,22687.3,22289.35,22547.2,6673125,39150,20.663697205519668,22853.93,23161.58,22995.025,22967.692000000003,22964.535816437292,22973.547357245854,-9.011540808562131,74.32764571852566,-83.33918652708779,45.20809165885365,22995.025,473.58367445521213,23942.192348910427,22047.857651089576,1894.3346978208501,-4.7602553840370225,1354385351.25,0.004927050483705533,-1.4500000000007276,-0.006430540187553257,397.9500000000007,1.3904128069071042,22238.0,9470025.0,22912.05,8434200.0,23241.6,2653500.0,23179.7,5272575.0,23601.05,10452345000.0,-126.79999999999927,-0.5623758160658497,SELL,0.0
2025-04-09,22409.7,22467.85,22359.35,22420.4,4473150,74925,21.59857797776592,22671.85,23043.025,22993.989999999998,22959.763,22880.822613908476,22932.573478931346,-51.75086502287013,49.1119435702465,-100.86280859311663,42.34627126035764,22993.989999999998,474.87882099705473,23943.74764199411,22044.232358005887,1899.5152839882212,-5.0222507461042625,1351760452.5,0.003309129211264597,10.700000000000728,0.047747180908270646,108.5,-0.5623758160658521,22547.2,6673125.0,22238.0,9470025.0,22912.05,8434200.0,23330.8,2813625.0,23495.15,3295125.0,424.09999999999854,1.8915808816970192,BUY,2.0
2025-04-11,22715.95,22923.15,22715.95,22844.5,11203275,9525,19.41766937402312,22592.43,22981.045000000002,23010.19,22957.127,22875.234519461017,22926.049517529027,-50.81499806801003,29.126555242595202,-79.94155331060523,45.249082948763444,23010.19,463.26039500363265,23936.710790007262,22083.669209992735,1853.0415800145274,-2.64145957902004,1349295618.75,0.008303054456204948,128.54999999999927,0.5659019323426899,207.20000000000073,1.8915808816970303,22420.4,4473150.0,22547.2,6673125.0,22238.0,9470025.0,23241.6,2653500.0,23179.7,5272575.0,499.59999999999854,2.1869596620630722,BUY,2.0
2025-04-15,23257.05,23354.15,23257.05,23344.1,14714400,529275,15.593720101056144,22678.840000000004,22955.35,23053.969999999998,22960.485,22947.367670313168,22957.016219934285,-9.648549621117127,21.371534269852738,-31.020083890969865,49.84349805558187,23053.969999999998,450.5743552166759,23955.118710433348,22152.821289566647,1802.2974208667001,-1.088722747504881,1346117021.25,0.010930996167284367,87.04999999999927,0.3742951062151016,97.10000000000218,2.1869596620630816,22844.5,11203275.0,22420.4,4473150.0,22547.2,6673125.0,22912.05,8434200.0,23330.8,2813625.0,89.20000000000073,0.38210939809202643,HOLD,1.0
